longdist;local;int_disc;billtype;pay;gender;marital;income;agecat;churn
2-8;36-55;Нет;Бюджетный;Auto;Женский;Одинокий;59573;71+;1
2-8;36-55;Нет;Бюджетный;CH;Женский;Женат;84653,1;31-45;1
2-8;36-55;Нет;Бесплатный;CC;Мужской;Женат;54164,9;31-45;0
2-8;36-55;Нет;Бюджетный;CH;Женский;Женат;50126,8;31-45;1
2-8;36-55;Нет;Бесплатный;CC;Мужской;Женат;15434,3;31-45;0
2-8;36-55;Нет;Бюджетный;CH;Женский;Женат;4684,74;31-45;1
2-8;36-55;Нет;Бесплатный;CC;Мужской;Женат;60774,6;31-45;0
2-8;36-55;Да;Бесплатный;Auto;Мужской;Женат;66026;<31;0
2-8;36-55;Да;Бесплатный;Auto;Мужской;Женат;54370,8;<31;0
2-8;36-55;Да;Бесплатный;Auto;Мужской;Женат;15865;<31;0
2-8;36-55;Да;Бюджетный;CC;Женский;Одинокий;1585,99;46-58;0
2-8;36-55;Да;Бюджетный;CC;Женский;Одинокий;9925,68;46-58;0
2-8;36-55;Да;Бюджетный;CC;Женский;Одинокий;25445,6;46-58;0
2-8;36-55;Нет;Бюджетный;CH;Женский;Одинокий;4089,59;46-58;0
2-8;36-55;Да;Бюджетный;CC;Женский;Одинокий;12713,3;46-58;0
2-8;36-55;Да;Бюджетный;CC;Женский;Одинокий;6921,4;46-58;0
2-8;36-55;Да;Бюджетный;CC;Женский;Одинокий;71816,1;46-58;0
2-8;36-55;Нет;Бюджетный;CH;Женский;Одинокий;71035,4;46-58;0
2-8;36-55;Нет;Бюджетный;CH;Женский;Одинокий;8749,8;46-58;0
2-8;36-55;Нет;Бесплатный;CC;Женский;Одинокий;57237,9;59-70;1
2-8;36-55;Нет;Бесплатный;CC;Женский;Одинокий;21038,9;59-70;1
2-8;36-55;Нет;Бюджетный;CH;Женский;Одинокий;36939,7;59-70;1
2-8;36-55;Нет;Бесплатный;CC;Женский;Одинокий;57255,4;59-70;1
2-8;36-55;Нет;Бюджетный;CH;Женский;Одинокий;26449,8;59-70;1
2-8;36-55;Нет;Бюджетный;CH;Женский;Одинокий;37521,4;59-70;1
2-8;36-55;Нет;Бюджетный;Auto;Женский;Одинокий;71906,8;71+;0
2-8;36-55;Нет;Бюджетный;Auto;Женский;Одинокий;65129;71+;0
2-8;36-55;Да;Бесплатный;CH;Женский;Женат;49176,2;71+;1
2-8;36-55;Да;Бесплатный;CH;Женский;Женат;72356,8;71+;1
2-8;36-55;Да;Бесплатный;CH;Женский;Женат;26349,1;71+;1
2-8;36-55;Нет;Бюджетный;Auto;Женский;Одинокий;70722,3;71+;0
2-8;36-55;Нет;Бесплатный;CH;Женский;Женат;43563,4;31-45;1
2-8;36-55;Нет;Бесплатный;CH;Женский;Женат;3968,54;31-45;1
2-8;36-55;Нет;Бесплатный;CH;Женский;Женат;45488,3;31-45;1
2-8;36-55;Нет;Бесплатный;CH;Мужской;Женат;21893,6;46-58;0
2-8;36-55;Да;Бюджетный;CH;Мужской;Одинокий;56562,9;46-58;1
2-8;36-55;Нет;Бесплатный;CH;Мужской;Женат;78731;46-58;0
2-8;36-55;Нет;Бесплатный;CH;Мужской;Женат;89915;46-58;0
2-8;36-55;Да;Бюджетный;CH;Мужской;Одинокий;70492,4;46-58;1
2-8;36-55;Да;Бюджетный;CH;Мужской;Одинокий;72018,6;46-58;1
2-8;36-55;Да;Бесплатный;CC;Мужской;Одинокий;43644,7;59-70;0
2-8;36-55;Да;Бесплатный;CC;Мужской;Одинокий;91659,9;59-70;0
2-8;36-55;Да;Бесплатный;CC;Мужской;Одинокий;62126,4;59-70;0
2-8;36-55;Да;Бесплатный;CC;Мужской;Одинокий;94092,6;59-70;0
2-8;36-55;Да;Бесплатный;CC;Мужской;Одинокий;1140,26;59-70;0
2-8;36-55;Да;Бесплатный;CC;Мужской;Одинокий;70459,5;59-70;0
2-8;36-55;Да;Бюджетный;CC;Женский;Женат;37248,6;71+;1
2-8;36-55;Нет;Бесплатный;CC;Мужской;Женат;89915;71+;1
2-8;36-55;Да;Бюджетный;CC;Женский;Женат;96501,9;71+;1
2-8;36-55;Нет;Бесплатный;CH;Женский;Одинокий;66223,5;71+;0
2-8;36-55;Нет;Бесплатный;CC;Мужской;Женат;42211,8;71+;1
2-8;36-55;Да;Бюджетный;CC;Женский;Женат;16203,5;71+;1
2-8;36-55;Нет;Бесплатный;CC;Мужской;Женат;4335,86;71+;1
2-8;36-55;Нет;Бесплатный;CC;Женский;Женат;42760,5;71+;1
2-8;36-55;Нет;Бесплатный;CC;Женский;Женат;9414,82;71+;1
2-8;36-55;Нет;Бесплатный;CH;Женский;Одинокий;99100,1;71+;0
2-8;36-55;Нет;Бесплатный;CH;Женский;Одинокий;65330,2;71+;0
2-8;36-55;Нет;Бесплатный;CC;Женский;Женат;97603,6;71+;1
2-8;36-55;Нет;Бюджетный;Auto;Мужской;Женат;88874;31-45;1
2-8;36-55;Нет;Бюджетный;Auto;Мужской;Женат;81271,1;46-58;1
2-8;36-55;Нет;Бюджетный;Auto;Мужской;Женат;68203,8;46-58;1
2-8;36-55;Нет;Бюджетный;Auto;Женский;Женат;36740,7;<31;0
2-8;36-55;Нет;Бюджетный;Auto;Женский;Женат;94329,6;<31;0
2-8;36-55;Нет;Бюджетный;Auto;Женский;Женат;50290,7;<31;0
2-8;36-55;Нет;Бесплатный;Auto;Женский;Женат;36970,2;59-70;1
2-8;36-55;Да;Бесплатный;Auto;Мужской;Женат;7010,68;59-70;0
2-8;36-55;Нет;Бесплатный;Auto;Женский;Женат;5283,2;59-70;1
2-8;36-55;Да;Бесплатный;Auto;Мужской;Женат;36159;59-70;0
2-8;36-55;Да;Бесплатный;Auto;Мужской;Женат;68828,4;59-70;0
2-8;36-55;Нет;Бесплатный;Auto;Женский;Женат;2825,56;59-70;1
2-8;36-55;Нет;Бюджетный;CC;Мужской;Женат;73032,9;71+;0
2-8;36-55;Нет;Бюджетный;CC;Мужской;Женат;10286,4;71+;0
2-8;36-55;Нет;Бюджетный;CC;Мужской;Женат;64882;71+;0
9-14;36-55;Нет;Бюджетный;CC;Мужской;Одинокий;83653,3;<31;1
9-14;36-55;Нет;Бюджетный;CC;Мужской;Одинокий;69408,3;<31;1
9-14;36-55;Нет;Бюджетный;CC;Мужской;Одинокий;52266,3;<31;1
9-14;36-55;Да;Бесплатный;CH;Женский;Одинокий;44596,4;59-70;1
9-14;36-55;Нет;Бесплатный;CC;Женский;Одинокий;18913,2;59-70;1
9-14;36-55;Да;Бесплатный;CC;Женский;Женат;16840,7;59-70;1
9-14;36-55;Да;Бесплатный;CH;Женский;Одинокий;50290,7;59-70;1
9-14;36-55;Да;Бесплатный;CH;Женский;Одинокий;84217,7;59-70;1
9-14;36-55;Нет;Бюджетный;CC;Женский;Женат;57307,1;59-70;1
9-14;36-55;Нет;Бесплатный;CC;Женский;Одинокий;84479,2;59-70;1
9-14;36-55;Да;Бесплатный;CC;Женский;Женат;10250,1;59-70;1
9-14;36-55;Нет;Бюджетный;CC;Женский;Женат;82314,1;59-70;1
9-14;36-55;Да;Бесплатный;CC;Женский;Женат;90513,2;59-70;1
9-14;36-55;Нет;Бесплатный;CC;Женский;Одинокий;39428,2;59-70;1
9-14;36-55;Нет;Бюджетный;CC;Женский;Женат;16938,5;59-70;1
9-14;36-55;Да;Бюджетный;CH;Мужской;Женат;24344,1;71+;0
9-14;36-55;Да;Бюджетный;CH;Мужской;Женат;66502,3;71+;0
9-14;36-55;Нет;Бюджетный;CC;Женский;Женат;50968,9;71+;0
9-14;36-55;Нет;Бюджетный;CC;Женский;Женат;18199,7;71+;0
9-14;36-55;Да;Бюджетный;CH;Мужской;Женат;60459,6;71+;0
9-14;36-55;Нет;Бюджетный;CC;Женский;Женат;30901,3;71+;0
9-14;36-55;Нет;Бесплатный;CC;Женский;Женат;11268,3;31-45;0
9-14;36-55;Нет;Бесплатный;CC;Женский;Женат;64815,5;31-45;0
9-14;36-55;Нет;Бесплатный;CH;Мужской;Одинокий;20159,5;31-45;0
9-14;36-55;Нет;Бесплатный;CH;Мужской;Одинокий;83378,3;31-45;0
9-14;36-55;Нет;Бесплатный;CH;Мужской;Одинокий;95986;31-45;0
9-14;36-55;Нет;Бесплатный;CC;Женский;Женат;98226,2;46-58;0
9-14;36-55;Нет;Бюджетный;CH;Мужской;Женат;75639,8;<31;1
9-14;36-55;Нет;Бесплатный;Auto;Мужской;Женат;99248,1;<31;1
9-14;36-55;Нет;Бюджетный;CH;Мужской;Женат;58488,3;<31;1
9-14;36-55;Нет;Бесплатный;Auto;Мужской;Женат;42846,2;<31;1
9-14;36-55;Нет;Бюджетный;CH;Мужской;Женат;81420;<31;1
9-14;36-55;Да;Бесплатный;CC;Женский;Одинокий;22039;<31;1
9-14;36-55;Да;Бесплатный;CC;Женский;Одинокий;18909,5;<31;1
9-14;36-55;Да;Бесплатный;CC;Женский;Одинокий;49188,9;<31;1
9-14;36-55;Нет;Бесплатный;Auto;Мужской;Женат;19998,4;<31;1
9-14;36-55;Да;Бесплатный;Auto;Мужской;Одинокий;64113,6;31-45;0
9-14;36-55;Да;Бесплатный;Auto;Мужской;Одинокий;50290,7;31-45;0
9-14;36-55;Да;Бесплатный;Auto;Мужской;Одинокий;58979,3;31-45;0
9-14;36-55;Да;Бесплатный;Auto;Мужской;Одинокий;56412,5;46-58;0
9-14;36-55;Да;Бесплатный;Auto;Мужской;Одинокий;50290,7;46-58;0
9-14;36-55;Да;Бесплатный;Auto;Мужской;Одинокий;22845,1;46-58;0
9-14;36-55;Нет;Бюджетный;CC;Женский;Женат;28770,9;59-70;1
9-14;36-55;Нет;Бесплатный;Auto;Мужской;Женат;50290,7;59-70;0
9-14;36-55;Нет;Бюджетный;CC;Женский;Женат;19621,6;59-70;1
9-14;36-55;Нет;Бесплатный;Auto;Мужской;Женат;18064,4;59-70;0
9-14;36-55;Нет;Бюджетный;CC;Женский;Женат;77665,6;59-70;1
9-14;36-55;Нет;Бесплатный;Auto;Мужской;Женат;77149,1;59-70;0
9-14;36-55;Нет;Бюджетный;CC;Мужской;Женат;56722,8;71+;0
9-14;36-55;Нет;Бюджетный;CC;Мужской;Женат;83996,9;71+;0
9-14;36-55;Нет;Бюджетный;CC;Мужской;Женат;34317,6;71+;0
9-14;36-55;Нет;Бюджетный;CC;Мужской;Одинокий;10421,7;31-45;0
9-14;36-55;Нет;Бесплатный;CC;Женский;Женат;79688,7;31-45;1
9-14;36-55;Нет;Бюджетный;CC;Мужской;Одинокий;61417,3;31-45;0
9-14;36-55;Нет;Бюджетный;CC;Мужской;Одинокий;41486,4;31-45;0
9-14;36-55;Нет;Бесплатный;CC;Женский;Женат;33520,9;31-45;1
9-14;36-55;Нет;Бесплатный;CC;Женский;Женат;97180,4;46-58;1
9-14;36-55;Да;Бесплатный;Auto;Мужской;Одинокий;25921,4;<31;0
9-14;36-55;Да;Бесплатный;Auto;Мужской;Одинокий;3184,42;<31;0
9-14;36-55;Да;Бесплатный;Auto;Мужской;Одинокий;90912,8;<31;0
9-14;36-55;Нет;Бюджетный;Auto;Женский;Одинокий;77374,6;31-45;1
9-14;36-55;Нет;Бюджетный;CC;Мужской;Одинокий;93201,3;31-45;0
9-14;36-55;Нет;Бюджетный;CC;Мужской;Одинокий;17060,3;31-45;0
9-14;36-55;Нет;Бюджетный;Auto;Женский;Одинокий;78796;31-45;1
9-14;36-55;Нет;Бюджетный;Auto;Женский;Одинокий;49551,8;31-45;1
9-14;36-55;Нет;Бюджетный;CC;Мужской;Одинокий;59699,5;31-45;0
9-14;36-55;Нет;Бесплатный;Auto;Мужской;Одинокий;50968,9;46-58;0
9-14;36-55;Нет;Бесплатный;CC;Мужской;Женат;87788,7;46-58;0
9-14;36-55;Нет;Бесплатный;Auto;Мужской;Одинокий;51611,3;46-58;0
9-14;36-55;Нет;Бюджетный;CC;Мужской;Одинокий;64815,5;46-58;0
9-14;36-55;Нет;Бесплатный;CC;Мужской;Одинокий;7426,81;46-58;0
9-14;36-55;Нет;Бюджетный;CC;Мужской;Одинокий;4592,8;46-58;0
9-14;36-55;Нет;Бесплатный;Auto;Мужской;Одинокий;12686;46-58;0
9-14;36-55;Нет;Бесплатный;CC;Мужской;Женат;48107,2;46-58;0
9-14;36-55;Нет;Бесплатный;CC;Мужской;Одинокий;38705,5;46-58;0
9-14;36-55;Нет;Бюджетный;CC;Мужской;Одинокий;72385,9;46-58;0
9-14;36-55;Нет;Бесплатный;CC;Мужской;Женат;28504;46-58;0
9-14;36-55;Нет;Бесплатный;CC;Мужской;Одинокий;29902,9;46-58;0
9-14;36-55;Нет;Бюджетный;CC;Мужской;Одинокий;52284,7;71+;0
9-14;36-55;Нет;Бюджетный;CC;Мужской;Одинокий;26369,2;71+;0
9-14;36-55;Нет;Бюджетный;CC;Мужской;Одинокий;48107,2;71+;0
9-14;36-55;Да;Бюджетный;CC;Женский;Одинокий;42491,4;31-45;1
9-14;36-55;Да;Бюджетный;CC;Женский;Одинокий;91607,4;46-58;1
9-14;36-55;Да;Бюджетный;CC;Женский;Одинокий;77210,6;46-58;1
9-14;36-55;Да;Бесплатный;CC;Мужской;Женат;60644,3;<31;0
9-14;36-55;Да;Бесплатный;CC;Мужской;Женат;22475,5;<31;0
9-14;36-55;Нет;Бесплатный;Auto;Женский;Женат;11131,6;<31;0
9-14;36-55;Да;Бесплатный;CC;Мужской;Женат;53298,7;<31;0
9-14;36-55;Нет;Бесплатный;Auto;Женский;Женат;15981,7;<31;0
9-14;36-55;Нет;Бесплатный;Auto;Женский;Женат;56545,8;<31;0
9-14;36-55;Да;Бюджетный;CH;Женский;Одинокий;63394,9;31-45;0
9-14;36-55;Да;Бюджетный;CH;Женский;Одинокий;58764,7;31-45;0
9-14;36-55;Да;Бюджетный;CH;Женский;Одинокий;63306,6;31-45;0
9-14;36-55;Нет;Бесплатный;CC;Женский;Женат;22567,9;46-58;1
9-14;36-55;Нет;Бесплатный;CC;Женский;Женат;51744,2;46-58;1
9-14;36-55;Нет;Бесплатный;CC;Женский;Женат;1144,36;46-58;1
9-14;36-55;Нет;Бюджетный;CC;Мужской;Одинокий;35381,6;59-70;0
9-14;36-55;Нет;Бесплатный;CC;Женский;Одинокий;30059,6;59-70;1
9-14;36-55;Нет;Бюджетный;CC;Мужской;Одинокий;96863,6;59-70;0
9-14;36-55;Нет;Бесплатный;CC;Женский;Одинокий;54864,6;59-70;1
9-14;36-55;Нет;Бесплатный;CC;Женский;Одинокий;76486,8;59-70;1
9-14;36-55;Нет;Бюджетный;CC;Мужской;Одинокий;31639,2;59-70;0
9-14;36-55;Да;Бесплатный;CH;Мужской;Одинокий;99488,1;71+;0
9-14;36-55;Да;Бесплатный;CH;Мужской;Одинокий;61971,9;71+;0
9-14;36-55;Нет;Бесплатный;CH;Мужской;Женат;56421,8;71+;0
9-14;36-55;Нет;Бесплатный;CH;Мужской;Женат;13774,2;71+;0
9-14;36-55;Нет;Бесплатный;CH;Мужской;Женат;39378,9;71+;0
9-14;36-55;Да;Бесплатный;CH;Мужской;Одинокий;80693,1;71+;0
9-14;36-55;Нет;Бесплатный;CC;Мужской;Женат;96112,1;<31;0
9-14;36-55;Нет;Бесплатный;CH;Женский;Одинокий;48713,6;<31;0
9-14;36-55;Нет;Бесплатный;CC;Мужской;Женат;61639,7;<31;0
9-14;36-55;Нет;Бесплатный;CH;Женский;Одинокий;39035,8;<31;0
9-14;36-55;Нет;Бесплатный;CC;Мужской;Женат;14543,1;<31;0
9-14;36-55;Нет;Бесплатный;CH;Женский;Одинокий;20730,7;<31;0
9-14;36-55;Да;Бесплатный;CC;Женский;Одинокий;11253;31-45;0
9-14;36-55;Нет;Бесплатный;CH;Женский;Женат;57898,5;31-45;1
9-14;36-55;Да;Бесплатный;CC;Женский;Одинокий;97341,4;31-45;0
9-14;36-55;Да;Бесплатный;CC;Женский;Одинокий;4089,59;31-45;0
9-14;36-55;Нет;Бесплатный;CH;Женский;Женат;887,5;31-45;1
9-14;36-55;Нет;Бесплатный;CH;Женский;Женат;93322,1;31-45;1
9-14;36-55;Да;Бесплатный;CH;Мужской;Женат;45310,4;46-58;0
9-14;36-55;Да;Бесплатный;CH;Мужской;Женат;7394,15;46-58;0
9-14;36-55;Да;Бесплатный;CH;Мужской;Женат;28255;46-58;0
9-14;36-55;Да;Бесплатный;Auto;Женский;Женат;25080,6;59-70;1
9-14;36-55;Нет;Бюджетный;Auto;Мужской;Одинокий;21893,6;59-70;0
