age;ed;employ;address;income;debtinc;creddebt
34;Неполное среднее;16;1;40,6;10,41;0,67
30;Неполное среднее;8;2;27,5;8,49;1,16
50;Неполное среднее;26;28;191,2;3,18;2,34
33;Неполное среднее;16;13;42,9;1,92;0,24
43;Неполное среднее;12;16;40,4;2,93;0,06
40;Среднее специальное;9;19;77,3;6,72;1,33
37;Среднее;12;11;41;3,8;0,73
40;Неполное среднее;15;8;67,8;17,46;6,01
37;Неполное среднее;17;14;31,8;7,15;0,58
33;Среднее;7;0;36,6;3,78;0,24
26;Среднее специальное;4;0;49,7;8,25;2,91
34;Среднее специальное;8;0;60,2;24,34;4,98
49;Среднее;14;26;90,4;20,16;5,27
30;Неполное среднее;4;11;24,9;4,85;0,74
52;Неполное среднее;36;17;124,7;9,79;4,96
35;Неполное среднее;17;1;55,6;18,35;1,22
23;Неполное среднее;2;4;21,1;27,32;2,12
36;Неполное среднее;13;13;37,2;5,21;0,95
41;Неполное среднее;6;13;21,6;6,97;0,11
29;Неполное среднее;2;2;14,7;16,78;0,2
50;Среднее;0;14;62,4;20,12;4,33
23;Неполное среднее;1;2;14,3;21,9;0,26
25;Неполное среднее;4;0;17,3;1,08;0,1
26;Незаконченное высшее;2;4;24,8;11,96;1,28
43;Среднее;14;18;102;3,28;1,12
31;Высшее, ученая степень;3;9;260,1;12,38;15,94
33;Неполное среднее;12;8;32,5;7,68;0,92
38;Неполное среднее;8;12;49;5,46;0,96
38;Неполное среднее;2;10;41;6,95;0,52
33;Незаконченное высшее;0;0;24,8;20,26;2,12
39;Среднее;15;11;47,8;1,06;0,2
34;Среднее специальное;8;5;128,3;14,34;2,1
28;Неполное среднее;7;9;23;6,33;0,58
24;Неполное среднее;0;5;19,6;3,43;0,08
37;Неполное среднее;15;5;52,7;15;2,93
30;Неполное среднее;1;0;28,3;4,88;0,27
48;Среднее специальное;10;13;63,3;38,1;11,89
37;Среднее;14;18;56,5;15,86;1,49
41;Неполное среднее;12;15;87,2;6,91;1,46
39;Неполное среднее;20;14;72,1;19,1;8,66
33;Среднее;12;0;66,1;8,44;3,25
41;Среднее;13;19;20,8;12,98;1,6
32;Неполное среднее;11;8;24,3;1,68;0,14
28;Неполное среднее;2;4;20;31,6;1,23
30;Среднее;8;9;25,4;15,66;2,04
26;Среднее специальное;1;4;22,4;23,96;2,66
54;Неполное среднее;35;5;144,4;13,35;7,52
38;Неполное среднее;3;12;21,9;2,86;0,12
38;Среднее;6;0;31,2;5,68;0,25
32;Среднее;2;4;31,5;13,29;0,75
42;Среднее специальное;5;7;31,3;0,99;0,17
41;Среднее;17;20;55;19,15;0,36
39;Неполное среднее;17;8;102,8;10,65;0,83
35;Неполное среднее;6;6;30,7;4,63;0,84
33;Незаконченное высшее;4;14;26,4;4,62;0,33
33;Среднее;10;13;61,7;3,33;0,69
43;Незаконченное высшее;10;13;48,9;8,35;1,68
44;Неполное среднее;4;21;28,9;13,24;0,97
31;Среднее;0;12;20,4;4,93;0,59
32;Среднее;10;1;42,7;20,33;6,54
42;Неполное среднее;6;18;42,4;16,88;2,05
39;Неполное среднее;6;11;67,7;5,74;0,27
39;Среднее;6;2;26,6;11,88;0,12
31;Неполное среднее;14;12;40,1;6,34;0,38
40;Среднее;7;11;24,6;16,77;1,16
40;Неполное среднее;9;2;42,4;14,41;0,57
38;Неполное среднее;20;2;62,6;6,66;2,17
40;Среднее;4;6;24;7,94;0,38
47;Незаконченное высшее;9;22;56,2;6,62;0,76
26;Неполное среднее;5;2;17,6;4,32;0,14
33;Среднее;6;9;44,2;17,16;2,25
30;Неполное среднее;7;3;23,5;7,33;0,68
46;Среднее специальное;18;25;128,8;26,58;2,29
43;Среднее;0;17;26,4;15,52;0,88
41;Неполное среднее;24;20;100,3;12,14;2,48
36;Неполное среднее;12;6;31,3;2,41;0,06
42;Среднее;22;17;270,8;27,05;54,5
21;Среднее;0;2;16,2;8,06;0,36
23;Неполное среднее;6;1;30,1;13,3;0,98
52;Среднее;18;21;35;2,2;0,2
31;Неполное среднее;9;4;42,4;15,17;2,26
39;Неполное среднее;5;6;28,5;10,27;0,95
28;Неполное среднее;11;6;36,2;5,52;1,13
37;Неполное среднее;19;13;42,4;18,2;4,34
49;Неполное среднее;0;29;27,3;18,42;0,8
37;Среднее специальное;9;0;34;5,23;0,19
21;Среднее специальное;0;2;16,6;3,94;0,21
37;Неполное среднее;18;12;47,2;4,57;0,34
36;Неполное среднее;8;1;39,6;11,42;2,93
33;Неполное среднее;16;7;75,2;3,31;1,35
36;Неполное среднее;19;14;63;10,13;4,42
32;Неполное среднее;13;1;30,8;19,05;3,58
32;Неполное среднее;11;3;54,4;4,22;0,87
41;Неполное среднее;21;7;56,6;7,32;1,75
48;Среднее;27;28;72,2;12,94;6,24
38;Среднее специальное;6;13;81;10,32;1,93
33;Неполное среднее;4;12;31,8;24,93;3,81
45;Среднее;7;2;57,7;0,95;0,06
26;Неполное среднее;0;6;17,5;13,88;0,26
36;Среднее;6;6;26,7;16,98;1,4
39;Среднее специальное;17;1;172,7;4,61;2,55
33;Среднее специальное;12;14;29,9;23,87;2,85
23;Среднее;4;4;17,4;14,81;1,02
38;Среднее;10;10;42,9;9,44;0,96
29;Неполное среднее;7;5;26,9;18,15;2,37
37;Среднее;18;5;97,6;16,79;10,01
36;Незаконченное высшее;11;17;31,5;11,27;1,61
27;Среднее;7;2;63,9;5,51;2,01
29;Среднее;5;4;40,4;11,29;1,07
27;Среднее;2;7;41,6;7,6;0,7
46;Среднее;23;6;84,3;3,37;1,62
43;Неполное среднее;22;22;106,8;4,08;1,09
28;Неполное среднее;5;9;25,8;1,27;0,11
39;Неполное среднее;7;4;33,2;18,07;1,87
23;Среднее;0;0;22,2;8,26;0,8
22;Неполное среднее;0;3;13,8;3,75;0,25
36;Неполное среднее;12;10;42,4;15,76;3,85
49;Неполное среднее;28;8;151,3;5,78;2,88
39;Неполное среднее;7;8;23,5;6,99;0,58
37;Среднее;15;3;38,4;3,62;0,82
32;Неполное среднее;8;8;32,5;12,64;1,01
34;Среднее специальное;11;2;45,6;5,9;1,05
31;Неполное среднее;12;11;44,2;9,32;1,13
25;Неполное среднее;4;2;21;1,78;0,14
27;Среднее;5;1;43,9;11,57;1,43
36;Неполное среднее;20;2;53,1;12,7;2,66
30;Среднее;4;3;37,9;17,46;0,14
27;Среднее специальное;5;7;46,2;7,04;1,42
22;Неполное среднее;6;0;19,7;2,05;0,07
43;Неполное среднее;24;6;81,8;4,13;1,91
35;Среднее;15;10;48,5;5,93;0,35
43;Неполное среднее;19;2;90,6;10,03;2,56
37;Неполное среднее;17;18;40,9;1,09;0,14
27;Неполное среднее;0;3;22,4;16,15;0,59
38;Неполное среднее;0;12;21,8;2,47;0,34
45;Неполное среднее;18;9;59,1;5,86;2,39
32;Среднее;7;6;34,1;10,19;0,57
39;Неполное среднее;12;16;56,8;3,84;0,46
25;Неполное среднее;2;5;25,5;2,71;0,13
39;Среднее;15;17;76;7,34;3,31
45;Среднее;25;20;80,2;25,88;13,28
25;Неполное среднее;3;2;21,6;20,43;0,51
34;Неполное среднее;3;9;19,8;25,29;1,68
38;Незаконченное высшее;3;1;67,4;4,62;2,48
44;Среднее;23;16;121,5;17,8;2,83
45;Неполное среднее;8;10;35;16,12;2,97
36;Неполное среднее;18;10;71,6;11,71;3,8
25;Неполное среднее;0;4;14,8;13,22;0,75
26;Неполное среднее;7;3;22,4;9,62;0,28
27;Незаконченное высшее;3;3;70,8;10,34;3,89
43;Незаконченное высшее;0;8;17,8;4,64;0,47
36;Неполное среднее;7;5;28,1;21,31;1,69
36;Неполное среднее;6;4;32;4,56;0,57
49;Среднее;18;5;77;19,01;2,46
41;Незаконченное высшее;3;11;61,6;9,24;1,18
29;Среднее специальное;5;9;21,2;16,49;0,69
49;Неполное среднее;18;24;100,4;5,12;1,49
22;Среднее;0;3;28,4;10,37;0,38
45;Неполное среднее;4;16;31,2;8,74;0,79
27;Высшее, ученая степень;0;3;64,1;4,53;0,44
45;Среднее;13;19;74,3;4,94;1,52
37;Неполное среднее;17;9;58,3;6,28;0,96
35;Среднее;13;12;86,1;15,41;8,04
45;Неполное среднее;24;17;50,4;5,24;0,96
36;Незаконченное высшее;7;10;84,6;15,21;2,78
30;Неполное среднее;1;1;22,6;11,65;0,43
30;Неполное среднее;13;11;27;8,69;0,5
40;Среднее;4;13;26,5;15,48;1,35
34;Среднее специальное;8;3;62,5;5,14;1,76
50;Среднее;6;10;64,1;1,76;0,13
30;Неполное среднее;7;3;37,7;6,99;0,36
38;Неполное среднее;10;2;32,2;10,3;1,01
30;Среднее специальное;0;10;41,5;9,02;1,24
38;Незаконченное высшее;8;5;83,1;19,37;12,07
26;Среднее;3;6;21,5;10,62;0,42
39;Неполное среднее;5;0;33,5;7,29;1,55
36;Незаконченное высшее;5;11;86,9;9,9;3,02
44;Неполное среднее;2;25;34;7,4;0,35
51;Неполное среднее;13;17;51,9;3,42;0,59
54;Неполное среднее;1;1;21,4;0,61;0,05
47;Среднее специальное;25;11;161,9;12,92;6,21
38;Неполное среднее;17;12;70,5;6,21;0,64
35;Среднее;9;14;36,3;17,32;1,07
29;Неполное среднее;13;0;30,6;10,87;0,16
37;Среднее;2;15;32,2;21,36;2,08
30;Неполное среднее;0;10;19,3;23;2,05
30;Неполное среднее;5;2;22,6;18,19;2,47
46;Среднее;18;15;82;6,59;0,68
39;Неполное среднее;19;1;96,3;5,99;2,96
44;Среднее специальное;14;13;89,5;5,77;3,51
23;Незаконченное высшее;0;1;24,9;12,83;1,54
29;Среднее специальное;1;0;16,7;6,33;0,39
22;Среднее;1;3;21,2;22,81;2,34
41;Незаконченное высшее;14;2;92,3;3,73;0,23
46;Неполное среднее;6;1;56,7;16,84;2,27
26;Незаконченное высшее;1;0;59,2;20,26;0,54
48;Незаконченное высшее;7;9;129,4;11,03;10,92
35;Неполное среднее;14;8;39,8;6;1,43
29;Неполное среднее;10;4;22,4;3;0,07
35;Неполное среднее;1;11;29,2;10,44;1,46
30;Неполное среднее;6;2;24;18,49;2,85
27;Среднее;3;1;34,1;8,32;0,86
28;Неполное среднее;11;7;49,1;13,44;3,72
32;Неполное среднее;5;1;32,9;27,48;2,73
50;Среднее специальное;19;7;97,6;4,78;1,97
38;Среднее;19;5;42,1;9,16;0,88
46;Незаконченное высшее;7;11;54,9;1;0,26
41;Среднее;12;1;56,5;4,07;0,1
39;Среднее;5;5;24,5;1,8;0,04
42;Среднее специальное;17;18;82;1,18;0,12
46;Среднее специальное;18;25;106,1;19,77;9,94
28;Неполное среднее;2;2;19,7;22,84;0,97
20;Неполное среднее;2;1;15,9;5,75;0,25
33;Неполное среднее;12;9;57,8;4,23;0,65
31;Среднее;9;12;74,4;6,35;2,11
23;Неполное среднее;7;1;21;9,91;0,93
35;Неполное среднее;8;10;43,2;1,99;0,25
24;Среднее специальное;1;2;21,8;26,67;0,93
27;Неполное среднее;10;8;28,1;11,23;1,8
30;Неполное среднее;11;5;37,7;1,9;0,23
36;Неполное среднее;16;13;42,8;5,88;0,94
23;Неполное среднее;2;1;20,6;7,52;0,2
22;Неполное среднее;2;1;21,1;2,94;0,25
29;Незаконченное высшее;0;9;36,8;9,43;2,04
38;Неполное среднее;15;16;47,2;4,51;0,41
39;Неполное среднее;14;15;32,2;4,46;0,63
33;Неполное среднее;9;1;84,4;10,9;2,59
46;Среднее;23;21;99,3;1,25;0,24
43;Неполное среднее;26;11;79,6;10,99;1,53
46;Неполное среднее;30;8;135,8;0,98;0,24
36;Неполное среднее;11;12;34,4;12,96;1,55
36;Неполное среднее;4;3;21,5;8,7;1,19
45;Среднее;23;18;150;4,58;1,12
37;Незаконченное высшее;1;15;25,9;2,37;0,33
34;Незаконченное высшее;2;3;40;32,39;2,9
35;Неполное среднее;7;2;51,8;11,39;0,28
33;Неполное среднее;15;6;71;11,21;4,28
50;Среднее специальное;23;25;72,7;10,85;0,49
32;Неполное среднее;2;1;23,5;22,49;0,17
34;Неполное среднее;18;2;66,1;12,4;1,85
28;Неполное среднее;6;9;37;8,97;0,75
36;Среднее специальное;9;9;209,2;8,83;11,1
26;Среднее специальное;4;2;33,3;13,73;1,12
35;Неполное среднее;18;1;33,6;21,08;1,78
38;Среднее специальное;0;5;43;15,51;0,15
24;Среднее специальное;3;5;18,4;14,24;0,2
28;Неполное среднее;4;3;23,4;8,32;1,28
41;Неполное среднее;4;14;28,6;2,35;0,28
52;Неполное среднее;15;27;69,1;8,52;1,75
44;Среднее;18;22;91,3;5,43;1,72
40;Среднее;19;12;73,9;9,23;3,23
27;Неполное среднее;10;4;43,3;19,36;4,56
32;Неполное среднее;2;8;47,9;4,91;0,09
47;Среднее специальное;7;5;117,8;9,26;0,77
40;Среднее;14;10;71,4;16,1;0,61
30;Неполное среднее;12;8;25,2;2,65;0,16
24;Неполное среднее;4;0;19,8;9,43;0,1
34;Неполное среднее;15;8;50,1;3,03;0,92
53;Среднее;7;24;69,1;5,43;0,72
32;Неполное среднее;7;3;30,1;7,84;1,18
39;Неполное среднее;6;5;34;7,5;0,14
29;Среднее;9;10;25,9;4,69;0,51
35;Среднее;9;9;36;1,51;0,04
35;Незаконченное высшее;6;11;31,3;3,89;0,16
52;Неполное среднее;20;21;81,5;6,49;1,47
33;Неполное среднее;6;11;37,8;5,29;0,32
26;Среднее;6;3;24;24,89;0,3
42;Среднее;19;2;91;6,49;1,9
44;Среднее специальное;3;13;21,7;9,66;0,19
31;Неполное среднее;11;12;31,3;18,51;4,07
41;Среднее;7;0;40,5;17,53;1,58
41;Среднее;17;22;30,3;5,77;0,35
31;Неполное среднее;12;0;25,6;21,85;0,88
25;Неполное среднее;2;3;15,4;4,76;0,2
54;Среднее;26;3;253,6;5,43;6,24
22;Среднее специальное;0;1;17,5;14,72;0,87
33;Неполное среднее;14;5;42,9;5,5;0,57
45;Неполное среднее;7;14;39,7;12,4;0,3
40;Неполное среднее;17;13;42;21,75;4,78
43;Неполное среднее;3;11;16,1;12,62;0,71
23;Неполное среднее;4;1;20,8;2,99;0,05
44;Неполное среднее;12;4;36;18,01;2,15
37;Неполное среднее;20;7;58,3;7,59;1,06
40;Среднее специальное;7;18;53;4,87;0,83
29;Среднее;9;1;56,5;23,98;1,38
25;Среднее специальное;3;2;21,9;8,06;0,94
35;Неполное среднее;3;6;30,4;2,04;0,2
35;Неполное среднее;5;16;16,5;24,36;1,62
45;Неполное среднее;26;18;76,4;11,21;0,39
54;Среднее;5;13;25,7;3,23;0,25
28;Неполное среднее;5;5;16,5;25,98;0,97
32;Неполное среднее;14;9;48,2;2,28;0,13
54;Высшее, ученая степень;26;13;389,8;2,98;2,88
24;Неполное среднее;3;0;25,9;8,27;0,7
33;Неполное среднее;11;2;29;7,16;1,36
39;Неполное среднее;0;7;20,5;9,37;0,98
33;Неполное среднее;17;3;53,1;22,25;3,3
44;Неполное среднее;3;17;20,3;5,53;0,11
30;Неполное среднее;8;9;21,1;7,12;0,26
42;Среднее специальное;20;10;47;13,35;2,25
31;Неполное среднее;3;12;16,8;7,76;0,09
43;Неполное среднее;6;5;35,2;4,04;0,35
33;Среднее;10;11;40,8;8,18;1,72
46;Среднее специальное;4;12;38,5;5,34;0,45
38;Неполное среднее;9;13;52,6;8,79;1,11
41;Высшее, ученая степень;7;0;54,8;19,05;1,45
39;Среднее;19;8;67,9;13,54;1,7
31;Неполное среднее;5;6;31,2;4,17;0,4
44;Неполное среднее;27;1;100,5;8,95;2,34
29;Неполное среднее;12;8;27,7;12,12;0,63
32;Среднее;0;1;37;5,59;0,41
42;Неполное среднее;3;6;22,9;4,34;0,8
30;Среднее специальное;3;8;29,8;12,2;0,96
49;Высшее, ученая степень;15;1;2461,7;22,59;139,58
23;Среднее;3;0;27,7;17,12;1,13
36;Среднее;5;6;65,1;5,67;1,04
